,order_id,product_name,Category,Brand,Price,Discount (%),Final_Price,Rating,Number of Reviews,Seller_Name	,Order_date,Order_Status,Payment_Method,Customer_Location,Quantity_Sold
696,ORD697,Running Shoes Lenovo,Electronics,Nike,9655,68,3089.6,3.5,47,Ramirez-Wood,18-01-2025,Processing,Net Banking,Lucknow,1
697,ORD698,Smartphone Puma,Beauty,Lenovo,18490,11,16456.1,4.2,637,"Jones, King and Williams",29-03-2023,Processing,Cash on Delivery,Chennai,7
698,ORD699,Perfume Nike,Beauty,Amazon Basics,26257,10,23631.3,4.5,183,Hudson PLC,05-08-2024,Processing,Net Banking,Delhi,4
699,ORD700,Laptop LG,Sports,LG,42135,69,13061.85,2.2,842,Hickman Inc,23-09-2024,Shipped,Net Banking,Ahmedabad,7
700,ORD701,Running Shoes LG,Beauty,Apple,17487,10,15738.3,3.4,982,"Coleman, Fernandez and Thompson",01-02-2025,Delivered,Credit Card,Kolkata,6
701,ORD702,Smartphone Samsung,Books,Nike,33113,55,14900.85,2.1,764,Briggs-Morris,17-10-2023,Shipped,Debit Card,Chennai,8
702,ORD703,Gaming Console Revlon,Books,Samsung,7386,23,5687.22,3.2,178,Adams-Ortiz,26-12-2024,Processing,Cash on Delivery,Lucknow,8
703,ORD704,Perfume Apple,Grocery,Lenovo,14323,65,5013.05,4.3,175,Thomas-Daugherty,11-09-2024,Cancelled,Debit Card,Chennai,4
704,ORD705,Washing Machine Nike,Fashion,Puma,31096,65,10883.6,4.1,393,Jones-Ryan,07-04-2024,Shipped,Debit Card,Ahmedabad,10
705,ORD706,Smartphone Revlon,Fashion,Philips,21905,40,13143.0,4.4,197,Tran Group,03-05-2024,Returned,Credit Card,Bangalore,9
706,ORD707,Perfume Apple,Home Decor,Philips,2885,12,2538.8,2.7,91,Thompson-Mcclure,02-03-2023,Processing,Credit Card,Delhi,9
707,ORD708,Perfume Nike,Beauty,Amazon Basics,23947,56,10536.68,4.4,357,"Rodgers, Collins and Stanley",16-06-2023,Shipped,Cash on Delivery,Mumbai,7
708,ORD709,Laptop Amazon Basics,Books,Puma,41463,36,26536.32,2.1,986,Anderson-Evans,04-04-2024,Returned,Amazon Pay,Lucknow,10
709,ORD710,Washing Machine LG,Grocery,Adidas,1572,19,1273.32,4.3,1325,Ramos Group,27-01-2024,Shipped,Amazon Pay,Bangalore,8
710,ORD711,Running Shoes Nike,Home Decor,LG,34922,64,12571.92,3.0,1159,"Baker, Smith and Silva",11-03-2023,Processing,Amazon Pay,Lucknow,2
711,ORD712,Perfume Adidas,Sports,Revlon,13087,30,9160.9,2.6,1277,"Daniels, White and Walls",21-11-2023,Shipped,Net Banking,Chennai,9
712,ORD713,Smartphone Philips,Sports,Puma,37233,64,13403.88,3.3,830,Farrell Ltd,29-04-2023,Returned,Credit Card,Mumbai,8
713,ORD714,Laptop Adidas,Toys,Adidas,16686,50,8343.0,2.7,1208,"Beck, Cooper and Walsh",06-05-2024,Returned,Credit Card,Bangalore,3
714,ORD715,LED TV Adidas,Sports,Nike,47242,68,15117.44,2.7,854,Jones-Patterson,25-03-2023,Delivered,Debit Card,Kolkata,9
715,ORD716,Perfume Nike,Beauty,Revlon,17399,18,14267.18,3.0,226,Stanley-Perez,27-09-2023,Cancelled,Debit Card,Hyderabad,7
716,ORD717,Running Shoes Puma,Electronics,Philips,10194,57,4383.42,3.7,1206,Franklin Ltd,01-07-2023,Shipped,Debit Card,Delhi,10
717,ORD718,Laptop Samsung,Appliances,LG,6833,50,3416.5,3.7,439,Zimmerman PLC,10-12-2024,Processing,Cash on Delivery,Chennai,8
718,ORD719,Smartphone Nike,Sports,Lenovo,13080,67,4316.4,4.7,1111,"Stewart, Reeves and Johnson",28-11-2023,Processing,Cash on Delivery,Hyderabad,3
719,ORD720,Gaming Console Philips,Grocery,LG,22084,38,13692.08,3.0,903,Miller-Martin,09-10-2023,Processing,Debit Card,Delhi,9
720,ORD721,Running Shoes Revlon,Toys,Apple,34482,55,15516.9,4.9,630,Frye LLC,08-04-2023,Shipped,Credit Card,Pune,10
721,ORD722,LED TV Amazon Basics,Books,Apple,44971,25,33728.25,4.3,352,Grant-Buchanan,12-10-2024,Returned,Cash on Delivery,Mumbai,4
722,ORD723,Gaming Console Puma,Grocery,Nike,23276,17,19319.08,2.9,557,Lopez-Rodriguez,10-10-2024,Shipped,Cash on Delivery,Ahmedabad,8
723,ORD724,Washing Machine Lenovo,Home Decor,Samsung,15612,6,14675.28,3.5,129,Smith Group,11-01-2025,Returned,Debit Card,Mumbai,10
724,ORD725,Smartphone Revlon,Fashion,LG,12009,29,8526.39,2.3,1135,Bennett-Crane,29-12-2024,Processing,UPI,Pune,4
725,ORD726,LED TV Samsung,Home Decor,Puma,10837,65,3792.95,3.6,1348,Wilson LLC,20-07-2023,Cancelled,UPI,Mumbai,8
726,ORD727,Perfume Philips,Grocery,Amazon Basics,8945,43,5098.65,2.8,313,Acevedo Group,21-02-2025,Cancelled,Amazon Pay,Pune,8
727,ORD728,Laptop Samsung,Appliances,Amazon Basics,17171,54,7898.66,4.2,1328,Alvarez-Robinson,25-01-2025,Delivered,Amazon Pay,Mumbai,2
728,ORD729,Perfume Nike,Grocery,Revlon,42060,23,32386.2,3.8,533,Koch-Rodriguez,06-11-2023,Returned,Credit Card,Mumbai,3
729,ORD730,Laptop Samsung,Toys,Revlon,3540,69,1097.4,2.1,932,"Norman, Gross and Melton",30-11-2024,Processing,Amazon Pay,Pune,9
730,ORD731,Laptop Apple,Home Decor,Adidas,44454,64,16003.44,4.5,193,Jordan Ltd,07-06-2024,Cancelled,Amazon Pay,Mumbai,4
731,ORD732,Smartphone Adidas,Sports,Nike,17364,65,6077.4,2.4,722,Carter-Smith,12-06-2023,Cancelled,Credit Card,Hyderabad,5
732,ORD733,Gaming Console Revlon,Appliances,Revlon,7442,11,6623.38,2.3,927,Skinner-Burton,11-11-2024,Processing,Debit Card,Kolkata,5
733,ORD734,Gaming Console Lenovo,Grocery,LG,14148,43,8064.36,4.0,845,"Clark, Clark and Lee",27-08-2024,Cancelled,Cash on Delivery,Kolkata,9
734,ORD735,Washing Machine Apple,Electronics,Puma,10454,57,4495.22,2.9,1375,Butler-Buchanan,27-01-2025,Delivered,Amazon Pay,Jaipur,2
735,ORD736,Perfume Amazon Basics,Books,Lenovo,37401,60,14960.4,3.2,77,Chan-Nelson,12-05-2024,Processing,Debit Card,Bangalore,3
736,ORD737,Running Shoes Apple,Electronics,Samsung,26589,55,11965.05,3.0,1192,"Conner, Alexander and Floyd",20-04-2023,Processing,Debit Card,Mumbai,1
737,ORD738,LED TV Amazon Basics,Fashion,Adidas,33523,39,20449.03,4.6,865,Giles-Jackson,30-04-2023,Cancelled,UPI,Hyderabad,7
738,ORD739,Smartphone Philips,Appliances,Philips,2773,18,2273.86,4.4,1266,"Gallegos, Wade and Palmer",30-09-2023,Returned,Debit Card,Mumbai,5
739,ORD740,Running Shoes Revlon,Grocery,Samsung,3030,58,1272.6,4.5,945,Mendez-Wright,14-11-2024,Processing,Amazon Pay,Ahmedabad,9
740,ORD741,LED TV Revlon,Appliances,Samsung,6179,27,4510.67,4.8,647,Graves Group,25-06-2024,Processing,Debit Card,Lucknow,6
741,ORD742,Laptop Philips,Beauty,Revlon,10993,53,5166.71,2.6,924,Carlson Group,16-05-2023,Cancelled,Amazon Pay,Hyderabad,7
742,ORD743,Laptop Amazon Basics,Fashion,Adidas,10634,23,8188.18,2.9,1128,"Robinson, Rivera and Martin",27-03-2023,Processing,Debit Card,Chennai,6
743,ORD744,Perfume Nike,Electronics,Adidas,17898,8,16466.16,3.7,999,Cruz Inc,28-01-2025,Cancelled,UPI,Hyderabad,10
744,ORD745,Smartphone Nike,Toys,Adidas,28034,55,12615.3,4.5,1371,"Peters, Jackson and Mcgee",11-03-2024,Delivered,Net Banking,Mumbai,2
745,ORD746,Washing Machine Adidas,Beauty,Revlon,7016,53,3297.52,4.9,338,King Group,30-09-2024,Processing,Amazon Pay,Hyderabad,1
746,ORD747,Smartphone Samsung,Beauty,Puma,17605,13,15316.35,3.7,984,"Porter, Hernandez and Key",30-11-2024,Shipped,Cash on Delivery,Chennai,4
747,ORD748,Running Shoes Apple,Fashion,Revlon,36215,7,33679.95,2.1,317,"Carter, Taylor and Schwartz",24-06-2023,Delivered,Cash on Delivery,Chennai,1
748,ORD749,Running Shoes Adidas,Grocery,Apple,49378,31,34070.82,2.1,1403,Boyer Ltd,22-12-2023,Cancelled,Net Banking,Pune,7
749,ORD750,Washing Machine Nike,Toys,Samsung,5247,40,3148.2,2.9,663,Smith-Rowland,13-11-2024,Returned,Amazon Pay,Lucknow,6
750,ORD751,Perfume Lenovo,Books,LG,24549,30,17184.3,2.2,199,"Vaughan, Rose and Tyler",03-01-2025,Processing,Amazon Pay,Jaipur,1
751,ORD752,Laptop Lenovo,Appliances,Lenovo,8752,69,2713.12,2.4,328,"Moore, Matthews and Lopez",19-12-2023,Shipped,Cash on Delivery,Delhi,3
752,ORD753,Running Shoes Samsung,Beauty,Nike,18742,64,6747.12,3.8,639,Garcia-Jones,10-02-2024,Shipped,Amazon Pay,Chennai,1
753,ORD754,Smartphone Samsung,Fashion,Adidas,9766,59,4004.06,4.7,513,Sanchez-Kelly,04-02-2024,Returned,Cash on Delivery,Kolkata,3
754,ORD755,Washing Machine Adidas,Sports,Adidas,24321,25,18240.75,3.9,1013,"Lin, Moore and Lee",03-06-2024,Cancelled,Net Banking,Mumbai,4
755,ORD756,Running Shoes Adidas,Fashion,Puma,27864,28,20062.08,4.4,458,"Harris, Morris and Torres",08-12-2023,Returned,Net Banking,Hyderabad,9
756,ORD757,LED TV Samsung,Toys,Apple,46299,15,39354.15,4.4,397,Booker Ltd,23-03-2024,Returned,Credit Card,Hyderabad,9
757,ORD758,Running Shoes LG,Electronics,Adidas,30864,58,12962.88,4.9,913,Baldwin-Price,10-08-2024,Cancelled,UPI,Mumbai,3
758,ORD759,Washing Machine Revlon,Fashion,Revlon,36101,16,30324.84,3.1,63,"Haynes, Olson and Guerra",04-07-2023,Processing,Amazon Pay,Hyderabad,1
759,ORD760,LED TV Nike,Electronics,Puma,15448,51,7569.52,4.8,969,Johnson-Murphy,10-11-2023,Processing,UPI,Jaipur,2
760,ORD761,Running Shoes Adidas,Grocery,Adidas,38261,11,34052.29,2.7,1499,Russell-Burke,24-05-2024,Cancelled,Amazon Pay,Pune,3
761,ORD762,Smartphone Adidas,Fashion,Samsung,45302,47,24010.06,2.9,404,"Carlson, Mendez and Anderson",26-08-2023,Returned,Credit Card,Hyderabad,1
762,ORD763,Smartphone Philips,Beauty,Puma,25050,64,9018.0,2.5,1236,Clayton-Oconnor,21-12-2023,Processing,Amazon Pay,Chennai,8
763,ORD764,LED TV Puma,Beauty,Adidas,11475,15,9753.75,4.6,1326,Flores LLC,21-09-2023,Processing,Net Banking,Lucknow,6
764,ORD765,Running Shoes Amazon Basics,Appliances,Nike,27494,40,16496.4,3.2,993,Johnson-Green,22-02-2024,Delivered,Credit Card,Chennai,7
765,ORD766,LED TV Amazon Basics,Home Decor,Apple,41275,56,18161.0,3.1,457,Harris-Mcpherson,19-09-2023,Delivered,Debit Card,Bangalore,9
766,ORD767,Running Shoes Amazon Basics,Books,Lenovo,8364,9,7611.24,3.7,1372,Wade-Smith,01-12-2023,Shipped,Net Banking,Pune,7
767,ORD768,Gaming Console LG,Grocery,LG,3717,25,2787.75,3.5,1031,Johnson-King,20-11-2023,Delivered,Amazon Pay,Bangalore,3
768,ORD769,Smartphone Adidas,Beauty,Revlon,21634,57,9302.62,2.5,477,"Lyons, Pugh and Ellis",18-09-2023,Shipped,Amazon Pay,Ahmedabad,9
769,ORD770,Perfume Lenovo,Fashion,LG,16358,23,12595.66,3.4,1069,"Burnett, Anderson and Potter",17-01-2025,Returned,Net Banking,Pune,9
770,ORD771,Gaming Console Revlon,Beauty,Apple,21177,58,8894.34,4.6,462,"Bishop, Haney and Porter",03-06-2024,Returned,Amazon Pay,Delhi,7
771,ORD772,Perfume Adidas,Beauty,Adidas,13554,18,11114.28,3.1,536,"Little, Scott and Brown",06-08-2023,Returned,Cash on Delivery,Chennai,7
772,ORD773,Smartphone Revlon,Sports,LG,5829,42,3380.82,4.0,1129,Ford Ltd,30-10-2023,Processing,Amazon Pay,Mumbai,10
773,ORD774,Perfume LG,Fashion,Revlon,3927,28,2827.44,4.1,1029,Harris-Webb,30-10-2024,Processing,UPI,Ahmedabad,5
774,ORD775,Running Shoes Adidas,Home Decor,Nike,8884,17,7373.72,2.1,1499,"Arnold, Nelson and Rivera",27-09-2024,Processing,Credit Card,Hyderabad,6
775,ORD776,Gaming Console Lenovo,Home Decor,LG,7593,35,4935.45,4.2,1219,Harper Ltd,11-12-2023,Delivered,Net Banking,Pune,7
776,ORD777,Laptop Philips,Beauty,Samsung,5985,6,5625.9,5.0,954,Sullivan and Sons,27-09-2023,Delivered,Debit Card,Bangalore,4
777,ORD778,Running Shoes Amazon Basics,Books,Puma,45740,68,14636.8,4.9,70,Wright LLC,14-06-2023,Delivered,Credit Card,Ahmedabad,3
778,ORD779,Laptop Philips,Books,Puma,22125,35,14381.25,4.0,916,"Hughes, Moore and Christensen",23-10-2023,Cancelled,UPI,Pune,6
779,ORD780,Smartphone Adidas,Electronics,Apple,33808,22,26370.24,3.8,705,"Warren, Stokes and Young",11-06-2024,Cancelled,Net Banking,Jaipur,2
780,ORD781,Perfume LG,Electronics,Nike,26363,47,13972.39,3.2,872,"Stevenson, Bates and Li",28-11-2023,Cancelled,Amazon Pay,Hyderabad,8
781,ORD782,Washing Machine Samsung,Appliances,Puma,19824,69,6145.44,3.7,1243,Collins-Jenkins,15-07-2024,Delivered,Credit Card,Ahmedabad,9
782,ORD783,Laptop Nike,Appliances,Philips,16316,7,15173.88,4.1,944,"Harper, Heath and Novak",15-03-2023,Cancelled,Net Banking,Pune,1
783,ORD784,Washing Machine Lenovo,Beauty,Samsung,14695,62,5584.1,3.1,785,Thompson LLC,23-01-2024,Delivered,Amazon Pay,Chennai,10
784,ORD785,Laptop Samsung,Home Decor,Lenovo,14831,8,13644.52,4.4,117,Hamilton-Smith,15-03-2023,Returned,UPI,Hyderabad,3
785,ORD786,Washing Machine Lenovo,Fashion,Apple,4300,55,1935.0,2.3,79,Barnes-Prince,11-09-2023,Processing,Debit Card,Jaipur,6
786,ORD787,Smartphone Lenovo,Electronics,Lenovo,32592,20,26073.6,2.9,847,"Blackburn, Turner and Leon",23-08-2023,Delivered,Credit Card,Kolkata,4
787,ORD788,Washing Machine Revlon,Toys,Apple,11006,39,6713.66,5.0,583,Alexander-Richardson,20-06-2024,Delivered,Credit Card,Chennai,9
788,ORD789,Laptop Puma,Toys,Samsung,36257,67,11964.81,4.3,913,"Anderson, Castillo and Welch",10-12-2023,Returned,Cash on Delivery,Hyderabad,10
789,ORD790,Perfume Lenovo,Appliances,LG,37800,20,30240.0,4.6,650,Gonzalez Group,26-02-2024,Cancelled,Cash on Delivery,Ahmedabad,1
790,ORD791,Washing Machine LG,Appliances,Apple,38619,44,21626.64,3.0,430,Moreno-White,05-12-2023,Returned,Debit Card,Lucknow,10
791,ORD792,Gaming Console Samsung,Home Decor,Adidas,30297,21,23934.63,2.9,565,Fuller-West,25-07-2023,Shipped,Amazon Pay,Pune,1
792,ORD793,Gaming Console Samsung,Appliances,Adidas,5219,63,1931.03,4.4,864,"Steele, Ellis and Baker",29-10-2023,Shipped,Credit Card,Chennai,7
793,ORD794,LED TV Puma,Sports,Nike,37232,56,16382.08,4.0,754,Schneider Inc,26-10-2023,Shipped,Net Banking,Pune,7
794,ORD795,Gaming Console Philips,Beauty,Apple,44491,57,19131.13,4.5,108,Carter-Patel,08-08-2023,Delivered,Debit Card,Delhi,1
795,ORD796,Laptop Philips,Sports,LG,40858,32,27783.44,2.5,591,"Hamilton, Smith and Holland",05-04-2024,Shipped,Amazon Pay,Hyderabad,4
796,ORD797,Gaming Console Adidas,Electronics,Puma,16046,6,15083.24,2.0,629,"Fleming, Alexander and Lopez",04-12-2023,Shipped,Net Banking,Kolkata,7
797,ORD798,Smartphone Revlon,Appliances,LG,7303,67,2409.99,2.6,446,Sharp PLC,27-09-2023,Shipped,UPI,Mumbai,2
798,ORD799,LED TV Nike,Grocery,Samsung,38063,19,30831.03,4.8,1455,Schroeder-Gomez,13-03-2023,Returned,Debit Card,Pune,4
799,ORD800,Laptop Lenovo,Electronics,Adidas,3856,70,1156.8,4.7,911,"Ortiz, Rodriguez and Jones",30-11-2024,Processing,UPI,Jaipur,4
